ID,overetch,distance,coeff(1),coeff(2),coeff(3),coeff(4)
1609,0.375,30.0,1.5,0.0,1.5,-1.5
1615,0.375,30.0,1.5,1.5,0.0,-1.5
1616,0.375,30.0,1.5,1.5,0.0,0.0
1617,0.375,30.0,1.5,1.5,0.0,1.5
1618,0.375,30.0,1.5,1.5,1.5,-1.5
1619,0.375,30.0,1.5,1.5,1.5,0.0
1623,0.5,20.0,-1.5,-1.5,-1.5,1.5
1621,0.5,20.0,-1.5,-1.5,-1.5,-1.5
1622,0.5,20.0,-1.5,-1.5,-1.5,0.0
1620,0.375,30.0,1.5,1.5,1.5,1.5
1624,0.5,20.0,-1.5,-1.5,0.0,-1.5
1627,0.5,20.0,-1.5,-1.5,1.5,-1.5
1625,0.5,20.0,-1.5,-1.5,0.0,0.0
1626,0.5,20.0,-1.5,-1.5,0.0,1.5
1630,0.5,20.0,-1.5,0.0,-1.5,-1.5
1631,0.5,20.0,-1.5,0.0,-1.5,0.0
1628,0.5,20.0,-1.5,-1.5,1.5,0.0
1632,0.5,20.0,-1.5,0.0,-1.5,1.5
1629,0.5,20.0,-1.5,-1.5,1.5,1.5
1636,0.5,20.0,-1.5,0.0,1.5,-1.5
1635,0.5,20.0,-1.5,0.0,0.0,1.5
1634,0.5,20.0,-1.5,0.0,0.0,0.0
1637,0.5,20.0,-1.5,0.0,1.5,0.0
1633,0.5,20.0,-1.5,0.0,0.0,-1.5
1640,0.5,20.0,-1.5,1.5,-1.5,0.0
1639,0.5,20.0,-1.5,1.5,-1.5,-1.5
1641,0.5,20.0,-1.5,1.5,-1.5,1.5
1638,0.5,20.0,-1.5,0.0,1.5,1.5
1642,0.5,20.0,-1.5,1.5,0.0,-1.5
1643,0.5,20.0,-1.5,1.5,0.0,0.0
1645,0.5,20.0,-1.5,1.5,1.5,-1.5
1644,0.5,20.0,-1.5,1.5,0.0,1.5
1648,0.5,20.0,0.0,-1.5,-1.5,-1.5
1647,0.5,20.0,-1.5,1.5,1.5,1.5
1646,0.5,20.0,-1.5,1.5,1.5,0.0
1651,0.5,20.0,0.0,-1.5,0.0,-1.5
1653,0.5,20.0,0.0,-1.5,0.0,1.5
1654,0.5,20.0,0.0,-1.5,1.5,-1.5
1649,0.5,20.0,0.0,-1.5,-1.5,0.0
1650,0.5,20.0,0.0,-1.5,-1.5,1.5
1656,0.5,20.0,0.0,-1.5,1.5,1.5
1652,0.5,20.0,0.0,-1.5,0.0,0.0
1655,0.5,20.0,0.0,-1.5,1.5,0.0
1657,0.5,20.0,0.0,0.0,-1.5,-1.5
1661,0.5,20.0,0.0,0.0,0.0,0.0
1659,0.5,20.0,0.0,0.0,-1.5,1.5
1660,0.5,20.0,0.0,0.0,0.0,-1.5
1664,0.5,20.0,0.0,0.0,1.5,0.0
1666,0.5,20.0,0.0,1.5,-1.5,-1.5
1663,0.5,20.0,0.0,0.0,1.5,-1.5
1665,0.5,20.0,0.0,0.0,1.5,1.5
1662,0.5,20.0,0.0,0.0,0.0,1.5
1658,0.5,20.0,0.0,0.0,-1.5,0.0
1667,0.5,20.0,0.0,1.5,-1.5,0.0
1668,0.5,20.0,0.0,1.5,-1.5,1.5
1670,0.5,20.0,0.0,1.5,0.0,0.0
1673,0.5,20.0,0.0,1.5,1.5,0.0
1671,0.5,20.0,0.0,1.5,0.0,1.5
1675,0.5,20.0,1.5,-1.5,-1.5,-1.5
1672,0.5,20.0,0.0,1.5,1.5,-1.5
1676,0.5,20.0,1.5,-1.5,-1.5,0.0
1674,0.5,20.0,0.0,1.5,1.5,1.5
1669,0.5,20.0,0.0,1.5,0.0,-1.5
1677,0.5,20.0,1.5,-1.5,-1.5,1.5
1678,0.5,20.0,1.5,-1.5,0.0,-1.5
1680,0.5,20.0,1.5,-1.5,0.0,1.5
1679,0.5,20.0,1.5,-1.5,0.0,0.0
1684,0.5,20.0,1.5,0.0,-1.5,-1.5
1682,0.5,20.0,1.5,-1.5,1.5,0.0
1681,0.5,20.0,1.5,-1.5,1.5,-1.5
1683,0.5,20.0,1.5,-1.5,1.5,1.5
1687,0.5,20.0,1.5,0.0,0.0,-1.5
1685,0.5,20.0,1.5,0.0,-1.5,0.0
1686,0.5,20.0,1.5,0.0,-1.5,1.5
1689,0.5,20.0,1.5,0.0,0.0,1.5
1688,0.5,20.0,1.5,0.0,0.0,0.0
1690,0.5,20.0,1.5,0.0,1.5,-1.5
1691,0.5,20.0,1.5,0.0,1.5,0.0
1692,0.5,20.0,1.5,0.0,1.5,1.5
1694,0.5,20.0,1.5,1.5,-1.5,0.0
1695,0.5,20.0,1.5,1.5,-1.5,1.5
1693,0.5,20.0,1.5,1.5,-1.5,-1.5
1696,0.5,20.0,1.5,1.5,0.0,-1.5
1697,0.5,20.0,1.5,1.5,0.0,0.0
1698,0.5,20.0,1.5,1.5,0.0,1.5
1699,0.5,20.0,1.5,1.5,1.5,-1.5
1702,0.5,22.5,-1.5,-1.5,-1.5,-1.5
1700,0.5,20.0,1.5,1.5,1.5,0.0
1701,0.5,20.0,1.5,1.5,1.5,1.5
1703,0.5,22.5,-1.5,-1.5,-1.5,0.0
1707,0.5,22.5,-1.5,-1.5,0.0,1.5
1704,0.5,22.5,-1.5,-1.5,-1.5,1.5
1705,0.5,22.5,-1.5,-1.5,0.0,-1.5
1709,0.5,22.5,-1.5,-1.5,1.5,0.0
1708,0.5,22.5,-1.5,-1.5,1.5,-1.5
1710,0.5,22.5,-1.5,-1.5,1.5,1.5
1706,0.5,22.5,-1.5,-1.5,0.0,0.0
1711,0.5,22.5,-1.5,0.0,-1.5,-1.5
1713,0.5,22.5,-1.5,0.0,-1.5,1.5
1719,0.5,22.5,-1.5,0.0,1.5,1.5
1715,0.5,22.5,-1.5,0.0,0.0,0.0
1716,0.5,22.5,-1.5,0.0,0.0,1.5
1714,0.5,22.5,-1.5,0.0,0.0,-1.5
1712,0.5,22.5,-1.5,0.0,-1.5,0.0
1717,0.5,22.5,-1.5,0.0,1.5,-1.5
1718,0.5,22.5,-1.5,0.0,1.5,0.0
1720,0.5,22.5,-1.5,1.5,-1.5,-1.5
1721,0.5,22.5,-1.5,1.5,-1.5,0.0
1723,0.5,22.5,-1.5,1.5,0.0,-1.5
1722,0.5,22.5,-1.5,1.5,-1.5,1.5
1724,0.5,22.5,-1.5,1.5,0.0,0.0
1726,0.5,22.5,-1.5,1.5,1.5,-1.5
1725,0.5,22.5,-1.5,1.5,0.0,1.5
1728,0.5,22.5,-1.5,1.5,1.5,1.5
1729,0.5,22.5,0.0,-1.5,-1.5,-1.5
1730,0.5,22.5,0.0,-1.5,-1.5,0.0
1727,0.5,22.5,-1.5,1.5,1.5,0.0
1731,0.5,22.5,0.0,-1.5,-1.5,1.5
1732,0.5,22.5,0.0,-1.5,0.0,-1.5
1733,0.5,22.5,0.0,-1.5,0.0,0.0
1736,0.5,22.5,0.0,-1.5,1.5,0.0
1739,0.5,22.5,0.0,0.0,-1.5,0.0
1735,0.5,22.5,0.0,-1.5,1.5,-1.5
1737,0.5,22.5,0.0,-1.5,1.5,1.5
1734,0.5,22.5,0.0,-1.5,0.0,1.5
1740,0.5,22.5,0.0,0.0,-1.5,1.5
1741,0.5,22.5,0.0,0.0,0.0,-1.5
1738,0.5,22.5,0.0,0.0,-1.5,-1.5
1743,0.5,22.5,0.0,0.0,0.0,1.5
1742,0.5,22.5,0.0,0.0,0.0,0.0
1744,0.5,22.5,0.0,0.0,1.5,-1.5
1745,0.5,22.5,0.0,0.0,1.5,0.0
1746,0.5,22.5,0.0,0.0,1.5,1.5
1747,0.5,22.5,0.0,1.5,-1.5,-1.5
1749,0.5,22.5,0.0,1.5,-1.5,1.5
1751,0.5,22.5,0.0,1.5,0.0,0.0
1750,0.5,22.5,0.0,1.5,0.0,-1.5
1748,0.5,22.5,0.0,1.5,-1.5,0.0
1752,0.5,22.5,0.0,1.5,0.0,1.5
1754,0.5,22.5,0.0,1.5,1.5,0.0
1753,0.5,22.5,0.0,1.5,1.5,-1.5
1756,0.5,22.5,1.5,-1.5,-1.5,-1.5
1755,0.5,22.5,0.0,1.5,1.5,1.5
1758,0.5,22.5,1.5,-1.5,-1.5,1.5
1761,0.5,22.5,1.5,-1.5,0.0,1.5
1757,0.5,22.5,1.5,-1.5,-1.5,0.0
1759,0.5,22.5,1.5,-1.5,0.0,-1.5
1760,0.5,22.5,1.5,-1.5,0.0,0.0
1762,0.5,22.5,1.5,-1.5,1.5,-1.5
1770,0.5,22.5,1.5,0.0,0.0,1.5
1763,0.5,22.5,1.5,-1.5,1.5,0.0
1766,0.5,22.5,1.5,0.0,-1.5,0.0
1764,0.5,22.5,1.5,-1.5,1.5,1.5
1769,0.5,22.5,1.5,0.0,0.0,0.0
1765,0.5,22.5,1.5,0.0,-1.5,-1.5
1767,0.5,22.5,1.5,0.0,-1.5,1.5
1772,0.5,22.5,1.5,0.0,1.5,0.0
1768,0.5,22.5,1.5,0.0,0.0,-1.5
1771,0.5,22.5,1.5,0.0,1.5,-1.5
1774,0.5,22.5,1.5,1.5,-1.5,-1.5
1777,0.5,22.5,1.5,1.5,0.0,-1.5
1775,0.5,22.5,1.5,1.5,-1.5,0.0
1778,0.5,22.5,1.5,1.5,0.0,0.0
1773,0.5,22.5,1.5,0.0,1.5,1.5
1779,0.5,22.5,1.5,1.5,0.0,1.5
1776,0.5,22.5,1.5,1.5,-1.5,1.5
1780,0.5,22.5,1.5,1.5,1.5,-1.5
1783,0.5,25.0,-1.5,-1.5,-1.5,-1.5
1781,0.5,22.5,1.5,1.5,1.5,0.0
1784,0.5,25.0,-1.5,-1.5,-1.5,0.0
1791,0.5,25.0,-1.5,-1.5,1.5,1.5
1788,0.5,25.0,-1.5,-1.5,0.0,1.5
1786,0.5,25.0,-1.5,-1.5,0.0,-1.5
1787,0.5,25.0,-1.5,-1.5,0.0,0.0
1785,0.5,25.0,-1.5,-1.5,-1.5,1.5
1789,0.5,25.0,-1.5,-1.5,1.5,-1.5
1790,0.5,25.0,-1.5,-1.5,1.5,0.0
1782,0.5,22.5,1.5,1.5,1.5,1.5
1792,0.5,25.0,-1.5,0.0,-1.5,-1.5
1793,0.5,25.0,-1.5,0.0,-1.5,0.0
1797,0.5,25.0,-1.5,0.0,0.0,1.5
1799,0.5,25.0,-1.5,0.0,1.5,0.0
1795,0.5,25.0,-1.5,0.0,0.0,-1.5
1801,0.5,25.0,-1.5,1.5,-1.5,-1.5
1798,0.5,25.0,-1.5,0.0,1.5,-1.5
1796,0.5,25.0,-1.5,0.0,0.0,0.0
1800,0.5,25.0,-1.5,0.0,1.5,1.5
1794,0.5,25.0,-1.5,0.0,-1.5,1.5
1803,0.5,25.0,-1.5,1.5,-1.5,1.5
1802,0.5,25.0,-1.5,1.5,-1.5,0.0
1804,0.5,25.0,-1.5,1.5,0.0,-1.5
1807,0.5,25.0,-1.5,1.5,1.5,-1.5
1809,0.5,25.0,-1.5,1.5,1.5,1.5
1805,0.5,25.0,-1.5,1.5,0.0,0.0
1812,0.5,25.0,0.0,-1.5,-1.5,1.5
1811,0.5,25.0,0.0,-1.5,-1.5,0.0
1810,0.5,25.0,0.0,-1.5,-1.5,-1.5
1808,0.5,25.0,-1.5,1.5,1.5,0.0
1813,0.5,25.0,0.0,-1.5,0.0,-1.5
1814,0.5,25.0,0.0,-1.5,0.0,0.0
1806,0.5,25.0,-1.5,1.5,0.0,1.5
1817,0.5,25.0,0.0,-1.5,1.5,0.0
1815,0.5,25.0,0.0,-1.5,0.0,1.5
1822,0.5,25.0,0.0,0.0,0.0,-1.5
1821,0.5,25.0,0.0,0.0,-1.5,1.5
1820,0.5,25.0,0.0,0.0,-1.5,0.0
1819,0.5,25.0,0.0,0.0,-1.5,-1.5
1818,0.5,25.0,0.0,-1.5,1.5,1.5
1826,0.5,25.0,0.0,0.0,1.5,0.0
1823,0.5,25.0,0.0,0.0,0.0,0.0
1824,0.5,25.0,0.0,0.0,0.0,1.5
1816,0.5,25.0,0.0,-1.5,1.5,-1.5
1825,0.5,25.0,0.0,0.0,1.5,-1.5
1828,0.5,25.0,0.0,1.5,-1.5,-1.5
1827,0.5,25.0,0.0,0.0,1.5,1.5
1830,0.5,25.0,0.0,1.5,-1.5,1.5
1832,0.5,25.0,0.0,1.5,0.0,0.0
1829,0.5,25.0,0.0,1.5,-1.5,0.0
1833,0.5,25.0,0.0,1.5,0.0,1.5
1834,0.5,25.0,0.0,1.5,1.5,-1.5
1831,0.5,25.0,0.0,1.5,0.0,-1.5
1839,0.5,25.0,1.5,-1.5,-1.5,1.5
1837,0.5,25.0,1.5,-1.5,-1.5,-1.5
1835,0.5,25.0,0.0,1.5,1.5,0.0
1838,0.5,25.0,1.5,-1.5,-1.5,0.0
1836,0.5,25.0,0.0,1.5,1.5,1.5
1843,0.5,25.0,1.5,-1.5,1.5,-1.5
1841,0.5,25.0,1.5,-1.5,0.0,0.0
1842,0.5,25.0,1.5,-1.5,0.0,1.5
1844,0.5,25.0,1.5,-1.5,1.5,0.0
1849,0.5,25.0,1.5,0.0,0.0,-1.5
1850,0.5,25.0,1.5,0.0,0.0,0.0
1848,0.5,25.0,1.5,0.0,-1.5,1.5
1851,0.5,25.0,1.5,0.0,0.0,1.5
1845,0.5,25.0,1.5,-1.5,1.5,1.5
1840,0.5,25.0,1.5,-1.5,0.0,-1.5
1847,0.5,25.0,1.5,0.0,-1.5,0.0
1852,0.5,25.0,1.5,0.0,1.5,-1.5
1846,0.5,25.0,1.5,0.0,-1.5,-1.5
1854,0.5,25.0,1.5,0.0,1.5,1.5
1857,0.5,25.0,1.5,1.5,-1.5,1.5
1853,0.5,25.0,1.5,0.0,1.5,0.0
1855,0.5,25.0,1.5,1.5,-1.5,-1.5
1859,0.5,25.0,1.5,1.5,0.0,0.0
1856,0.5,25.0,1.5,1.5,-1.5,0.0
1858,0.5,25.0,1.5,1.5,0.0,-1.5
1862,0.5,25.0,1.5,1.5,1.5,0.0
1863,0.5,25.0,1.5,1.5,1.5,1.5
1860,0.5,25.0,1.5,1.5,0.0,1.5
1864,0.5,27.5,-1.5,-1.5,-1.5,-1.5
1865,0.5,27.5,-1.5,-1.5,-1.5,0.0
1867,0.5,27.5,-1.5,-1.5,0.0,-1.5
1866,0.5,27.5,-1.5,-1.5,-1.5,1.5
1861,0.5,25.0,1.5,1.5,1.5,-1.5
1868,0.5,27.5,-1.5,-1.5,0.0,0.0
1869,0.5,27.5,-1.5,-1.5,0.0,1.5
1873,0.5,27.5,-1.5,0.0,-1.5,-1.5
1870,0.5,27.5,-1.5,-1.5,1.5,-1.5
1871,0.5,27.5,-1.5,-1.5,1.5,0.0
1872,0.5,27.5,-1.5,-1.5,1.5,1.5
1875,0.5,27.5,-1.5,0.0,-1.5,1.5
1877,0.5,27.5,-1.5,0.0,0.0,0.0
1874,0.5,27.5,-1.5,0.0,-1.5,0.0
1876,0.5,27.5,-1.5,0.0,0.0,-1.5
1879,0.5,27.5,-1.5,0.0,1.5,-1.5
1878,0.5,27.5,-1.5,0.0,0.0,1.5
1881,0.5,27.5,-1.5,0.0,1.5,1.5
1880,0.5,27.5,-1.5,0.0,1.5,0.0
1885,0.5,27.5,-1.5,1.5,0.0,-1.5
1882,0.5,27.5,-1.5,1.5,-1.5,-1.5
1884,0.5,27.5,-1.5,1.5,-1.5,1.5
1883,0.5,27.5,-1.5,1.5,-1.5,0.0
1886,0.5,27.5,-1.5,1.5,0.0,0.0
1887,0.5,27.5,-1.5,1.5,0.0,1.5
1888,0.5,27.5,-1.5,1.5,1.5,-1.5
1889,0.5,27.5,-1.5,1.5,1.5,0.0
1890,0.5,27.5,-1.5,1.5,1.5,1.5
1891,0.5,27.5,0.0,-1.5,-1.5,-1.5
1895,0.5,27.5,0.0,-1.5,0.0,0.0
1896,0.5,27.5,0.0,-1.5,0.0,1.5
1893,0.5,27.5,0.0,-1.5,-1.5,1.5
1894,0.5,27.5,0.0,-1.5,0.0,-1.5
1892,0.5,27.5,0.0,-1.5,-1.5,0.0
1897,0.5,27.5,0.0,-1.5,1.5,-1.5
1901,0.5,27.5,0.0,0.0,-1.5,0.0
1898,0.5,27.5,0.0,-1.5,1.5,0.0
1899,0.5,27.5,0.0,-1.5,1.5,1.5
1900,0.5,27.5,0.0,0.0,-1.5,-1.5
1905,0.5,27.5,0.0,0.0,0.0,1.5
1902,0.5,27.5,0.0,0.0,-1.5,1.5
1906,0.5,27.5,0.0,0.0,1.5,-1.5
1907,0.5,27.5,0.0,0.0,1.5,0.0
1903,0.5,27.5,0.0,0.0,0.0,-1.5
1904,0.5,27.5,0.0,0.0,0.0,0.0
1908,0.5,27.5,0.0,0.0,1.5,1.5
1909,0.5,27.5,0.0,1.5,-1.5,-1.5
1910,0.5,27.5,0.0,1.5,-1.5,0.0
1911,0.5,27.5,0.0,1.5,-1.5,1.5
1916,0.5,27.5,0.0,1.5,1.5,0.0
1918,0.5,27.5,1.5,-1.5,-1.5,-1.5
1913,0.5,27.5,0.0,1.5,0.0,0.0
1915,0.5,27.5,0.0,1.5,1.5,-1.5
1917,0.5,27.5,0.0,1.5,1.5,1.5
1912,0.5,27.5,0.0,1.5,0.0,-1.5
1914,0.5,27.5,0.0,1.5,0.0,1.5
1920,0.5,27.5,1.5,-1.5,-1.5,1.5
1919,0.5,27.5,1.5,-1.5,-1.5,0.0
1921,0.5,27.5,1.5,-1.5,0.0,-1.5
1922,0.5,27.5,1.5,-1.5,0.0,0.0
1923,0.5,27.5,1.5,-1.5,0.0,1.5
1924,0.5,27.5,1.5,-1.5,1.5,-1.5
1925,0.5,27.5,1.5,-1.5,1.5,0.0
1926,0.5,27.5,1.5,-1.5,1.5,1.5
1928,0.5,27.5,1.5,0.0,-1.5,0.0
1927,0.5,27.5,1.5,0.0,-1.5,-1.5
1931,0.5,27.5,1.5,0.0,0.0,0.0
1929,0.5,27.5,1.5,0.0,-1.5,1.5
1930,0.5,27.5,1.5,0.0,0.0,-1.5
1932,0.5,27.5,1.5,0.0,0.0,1.5
1933,0.5,27.5,1.5,0.0,1.5,-1.5
1934,0.5,27.5,1.5,0.0,1.5,0.0
1940,0.5,27.5,1.5,1.5,0.0,0.0
1942,0.5,27.5,1.5,1.5,1.5,-1.5
1939,0.5,27.5,1.5,1.5,0.0,-1.5
1936,0.5,27.5,1.5,1.5,-1.5,-1.5
1938,0.5,27.5,1.5,1.5,-1.5,1.5
1935,0.5,27.5,1.5,0.0,1.5,1.5
1937,0.5,27.5,1.5,1.5,-1.5,0.0
1943,0.5,27.5,1.5,1.5,1.5,0.0
1941,0.5,27.5,1.5,1.5,0.0,1.5
1944,0.5,27.5,1.5,1.5,1.5,1.5
1947,0.5,30.0,-1.5,-1.5,-1.5,1.5
1945,0.5,30.0,-1.5,-1.5,-1.5,-1.5
1946,0.5,30.0,-1.5,-1.5,-1.5,0.0
1948,0.5,30.0,-1.5,-1.5,0.0,-1.5
1949,0.5,30.0,-1.5,-1.5,0.0,0.0
1952,0.5,30.0,-1.5,-1.5,1.5,0.0
1951,0.5,30.0,-1.5,-1.5,1.5,-1.5
1950,0.5,30.0,-1.5,-1.5,0.0,1.5
1953,0.5,30.0,-1.5,-1.5,1.5,1.5
1955,0.5,30.0,-1.5,0.0,-1.5,0.0
1956,0.5,30.0,-1.5,0.0,-1.5,1.5
1954,0.5,30.0,-1.5,0.0,-1.5,-1.5
1957,0.5,30.0,-1.5,0.0,0.0,-1.5
1958,0.5,30.0,-1.5,0.0,0.0,0.0
1960,0.5,30.0,-1.5,0.0,1.5,-1.5
1959,0.5,30.0,-1.5,0.0,0.0,1.5
1963,0.5,30.0,-1.5,1.5,-1.5,-1.5
1961,0.5,30.0,-1.5,0.0,1.5,0.0
1965,0.5,30.0,-1.5,1.5,-1.5,1.5
1964,0.5,30.0,-1.5,1.5,-1.5,0.0
1968,0.5,30.0,-1.5,1.5,0.0,1.5
1966,0.5,30.0,-1.5,1.5,0.0,-1.5
1969,0.5,30.0,-1.5,1.5,1.5,-1.5
1967,0.5,30.0,-1.5,1.5,0.0,0.0
1973,0.5,30.0,0.0,-1.5,-1.5,0.0
1962,0.5,30.0,-1.5,0.0,1.5,1.5
1972,0.5,30.0,0.0,-1.5,-1.5,-1.5
1974,0.5,30.0,0.0,-1.5,-1.5,1.5
1971,0.5,30.0,-1.5,1.5,1.5,1.5
1970,0.5,30.0,-1.5,1.5,1.5,0.0
1975,0.5,30.0,0.0,-1.5,0.0,-1.5
1976,0.5,30.0,0.0,-1.5,0.0,0.0
1978,0.5,30.0,0.0,-1.5,1.5,-1.5
1979,0.5,30.0,0.0,-1.5,1.5,0.0
1977,0.5,30.0,0.0,-1.5,0.0,1.5
1980,0.5,30.0,0.0,-1.5,1.5,1.5
1981,0.5,30.0,0.0,0.0,-1.5,-1.5
1982,0.5,30.0,0.0,0.0,-1.5,0.0
1983,0.5,30.0,0.0,0.0,-1.5,1.5
1984,0.5,30.0,0.0,0.0,0.0,-1.5
1985,0.5,30.0,0.0,0.0,0.0,0.0
1986,0.5,30.0,0.0,0.0,0.0,1.5
1987,0.5,30.0,0.0,0.0,1.5,-1.5
1988,0.5,30.0,0.0,0.0,1.5,0.0
1990,0.5,30.0,0.0,1.5,-1.5,-1.5
1992,0.5,30.0,0.0,1.5,-1.5,1.5
1989,0.5,30.0,0.0,0.0,1.5,1.5
1993,0.5,30.0,0.0,1.5,0.0,-1.5
1991,0.5,30.0,0.0,1.5,-1.5,0.0
1994,0.5,30.0,0.0,1.5,0.0,0.0
1995,0.5,30.0,0.0,1.5,0.0,1.5
1999,0.5,30.0,1.5,-1.5,-1.5,-1.5
1996,0.5,30.0,0.0,1.5,1.5,-1.5
1997,0.5,30.0,0.0,1.5,1.5,0.0
1998,0.5,30.0,0.0,1.5,1.5,1.5
2002,0.5,30.0,1.5,-1.5,0.0,-1.5
2000,0.5,30.0,1.5,-1.5,-1.5,0.0
2003,0.5,30.0,1.5,-1.5,0.0,0.0
2004,0.5,30.0,1.5,-1.5,0.0,1.5
2006,0.5,30.0,1.5,-1.5,1.5,0.0
2008,0.5,30.0,1.5,0.0,-1.5,-1.5
2005,0.5,30.0,1.5,-1.5,1.5,-1.5
2007,0.5,30.0,1.5,-1.5,1.5,1.5
2001,0.5,30.0,1.5,-1.5,-1.5,1.5
2009,0.5,30.0,1.5,0.0,-1.5,0.0
2010,0.5,30.0,1.5,0.0,-1.5,1.5
2012,0.5,30.0,1.5,0.0,0.0,0.0
2013,0.5,30.0,1.5,0.0,0.0,1.5
2011,0.5,30.0,1.5,0.0,0.0,-1.5
2014,0.5,30.0,1.5,0.0,1.5,-1.5
2015,0.5,30.0,1.5,0.0,1.5,0.0
2016,0.5,30.0,1.5,0.0,1.5,1.5
2017,0.5,30.0,1.5,1.5,-1.5,-1.5
2018,0.5,30.0,1.5,1.5,-1.5,0.0
2021,0.5,30.0,1.5,1.5,0.0,0.0
2023,0.5,30.0,1.5,1.5,1.5,-1.5
2020,0.5,30.0,1.5,1.5,0.0,-1.5
2019,0.5,30.0,1.5,1.5,-1.5,1.5
2024,0.5,30.0,1.5,1.5,1.5,0.0
2022,0.5,30.0,1.5,1.5,0.0,1.5
2025,0.5,30.0,1.5,1.5,1.5,1.5
